Día,Hora,Total,Aplicativo,Marca,SEDE,Estado,Hora.1,Minuto,MA,Fecha
29,00/01/1900 0:09,"18,57",REST,CHIFA LATO,LINCE,ACEPTADO,0,9,10/2024,29/10/2024 0:09
28,00/01/1900 0:04,"18,83",REST,CHIFA LATO,LINCE,ACEPTADO,0,4,10/2024,28/10/2024 0:04
29,00/01/1900 0:36,"19,9",REST,CHIFA LATO,LINCE,ACEPTADO,0,36,10/2024,29/10/2024 0:36
29,00/01/1900 0:34,"21,51",REST,CHIFA LATO,LINCE,ACEPTADO,0,34,10/2024,29/10/2024 0:34
29,00/01/1900 0:05,"22,89",REST,CHIFA LATO,LINCE,ACEPTADO,0,5,10/2024,29/10/2024 0:05
28,00/01/1900 0:03,"25,14",REST,CHIFA LATO,LINCE,ACEPTADO,0,3,10/2024,28/10/2024 0:03
28,00/01/1900 0:21,"25,14",REST,CHIFA LATO,LINCE,ACEPTADO,0,21,10/2024,28/10/2024 0:21
28,00/01/1900 19:30,"25,14",REST,CHIFA LATO,LINCE,ACEPTADO,19,30,10/2024,28/10/2024 19:30
28,00/01/1900 19:31,"25,14",REST,CHIFA LATO,LINCE,ACEPTADO,19,31,10/2024,28/10/2024 19:31
28,00/01/1900 19:35,"25,14",REST,CHIFA LATO,LINCE,ACEPTADO,19,35,10/2024,28/10/2024 19:35
29,00/01/1900 0:34,"25,14",REST,CHIFA LATO,LINCE,ACEPTADO,0,34,10/2024,29/10/2024 0:34
29,00/01/1900 1:00,"25,22",REST,CHIFA LATO,LINCE,ACEPTADO,1,0,10/2024,29/10/2024 1:00
27,00/01/1900 22:46,"25,83",REST,CHIFA LATO,LINCE,ACEPTADO,22,46,10/2024,27/10/2024 22:46
27,00/01/1900 22:37,"26,5",REST,CHIFA LATO,LINCE,ACEPTADO,22,37,10/2024,27/10/2024 22:37
29,00/01/1900 0:35,"26,9",REST,CHIFA LATO,LINCE,ACEPTADO,0,35,10/2024,29/10/2024 0:35
28,00/01/1900 0:20,"27,37",REST,CHIFA LATO,LINCE,ACEPTADO,0,20,10/2024,28/10/2024 0:20
27,00/01/1900 22:37,"33,29",REST,ENTRE BROSTERS,LINCE,ACEPTADO,22,37,10/2024,27/10/2024 22:37
29,00/01/1900 0:58,"30,16",REST,CHIFA LATO,LINCE,ACEPTADO,0,58,10/2024,29/10/2024 0:58
28,00/01/1900 19:32,"18,43",REST,CHIFA LATO,LINCE,ACEPTADO,19,32,10/2024,28/10/2024 19:32
28,00/01/1900 19:36,"32,64",REST,CHIFA LATO,LINCE,ACEPTADO,19,36,10/2024,28/10/2024 19:36
29,00/01/1900 1:00,"17,62",REST,CHIFA LATO,LINCE,ACEPTADO,1,0,10/2024,29/10/2024 1:00
28,00/01/1900 23:14,"17,62",REST,CHIFA LATO,LINCE,ACEPTADO,23,14,10/2024,28/10/2024 23:14
29,00/01/1900 0:08,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,0,8,10/2024,29/10/2024 0:08
29,00/01/1900 0:59,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,0,59,10/2024,29/10/2024 0:59
29,00/01/1900 0:59,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,0,59,10/2024,29/10/2024 0:59
29,00/01/1900 1:00,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,1,0,10/2024,29/10/2024 1:00
27,00/01/1900 22:46,"13,93",REST,CHIFA LATO,LINCE,ACEPTADO,22,46,10/2024,27/10/2024 22:46
29,00/01/1900 0:08,"13,93",REST,CHIFA LATO,LINCE,ACEPTADO,0,8,10/2024,29/10/2024 0:08
29,00/01/1900 0:33,"13,93",REST,CHIFA LATO,LINCE,ACEPTADO,0,33,10/2024,29/10/2024 0:33
29,00/01/1900 0:35,"13,93",REST,CHIFA LATO,LINCE,ACEPTADO,0,35,10/2024,29/10/2024 0:35
27,00/01/1900 22:37,"34,47",REST,ENTRE BROSTERS,LINCE,ACEPTADO,22,37,10/2024,27/10/2024 22:37
28,00/01/1900 19:33,"17,43",REST,CHIFA LATO,LINCE,ACEPTADO,19,33,10/2024,28/10/2024 19:33
28,00/01/1900 22:26,"17,43",REST,CHIFA LATO,LINCE,ACEPTADO,22,26,10/2024,28/10/2024 22:26
28,00/01/1900 22:26,"17,43",REST,CHIFA LATO,LINCE,ACEPTADO,22,26,10/2024,28/10/2024 22:26
29,00/01/1900 0:04,"17,43",REST,CHIFA LATO,LINCE,ACEPTADO,0,4,10/2024,29/10/2024 0:04
27,00/01/1900 22:37,"17,62",REST,CHIFA LATO,LINCE,ACEPTADO,22,37,10/2024,27/10/2024 22:37
28,00/01/1900 0:02,"17,62",REST,CHIFA LATO,LINCE,ACEPTADO,0,2,10/2024,28/10/2024 0:02
28,00/01/1900 0:03,"17,62",REST,CHIFA LATO,LINCE,ACEPTADO,0,3,10/2024,28/10/2024 0:03
28,00/01/1900 0:20,"17,62",REST,CHIFA LATO,LINCE,ACEPTADO,0,20,10/2024,28/10/2024 0:20
28,00/01/1900 19:33,"17,62",REST,CHIFA LATO,LINCE,ACEPTADO,19,33,10/2024,28/10/2024 19:33
28,00/01/1900 22:25,"17,62",REST,CHIFA LATO,LINCE,ACEPTADO,22,25,10/2024,28/10/2024 22:25
29,00/01/1900 0:34,"17,62",REST,CHIFA LATO,LINCE,ACEPTADO,0,34,10/2024,29/10/2024 0:34
29,00/01/1900 0:07,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,0,7,10/2024,29/10/2024 0:07
28,00/01/1900 23:15,"33,24",REST,CHIFA LATO,LINCE,ACEPTADO,23,15,10/2024,28/10/2024 23:15
28,00/01/1900 0:03,"36,36",REST,CHIFA LATO,LINCE,ACEPTADO,0,3,10/2024,28/10/2024 0:03
29,00/01/1900 0:36,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,36,10/2024,29/10/2024 0:36
29,00/01/1900 0:35,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,35,10/2024,29/10/2024 0:35
28,00/01/1900 23:15,"26,03",REST,ENTRE BROSTERS,LINCE,ACEPTADO,23,15,10/2024,28/10/2024 23:15
28,00/01/1900 23:16,"26,03",REST,ENTRE BROSTERS,LINCE,ACEPTADO,23,16,10/2024,28/10/2024 23:16
29,00/01/1900 0:04,"26,03",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,4,10/2024,29/10/2024 0:04
29,00/01/1900 0:34,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,34,10/2024,29/10/2024 0:34
27,00/01/1900 22:37,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,22,37,10/2024,27/10/2024 22:37
27,00/01/1900 22:46,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,22,46,10/2024,27/10/2024 22:46
27,00/01/1900 23:11,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,23,11,10/2024,27/10/2024 23:11
29,00/01/1900 0:07,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,7,10/2024,29/10/2024 0:07
28,00/01/1900 0:02,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,2,10/2024,28/10/2024 0:02
28,00/01/1900 0:02,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,2,10/2024,28/10/2024 0:02
28,00/01/1900 0:03,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,3,10/2024,28/10/2024 0:03
28,00/01/1900 0:04,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,4,10/2024,28/10/2024 0:04
28,00/01/1900 0:20,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,20,10/2024,28/10/2024 0:20
28,00/01/1900 0:20,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,20,10/2024,28/10/2024 0:20
28,00/01/1900 19:31,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,19,31,10/2024,28/10/2024 19:31
28,00/01/1900 19:33,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,19,33,10/2024,28/10/2024 19:33
28,00/01/1900 22:27,"26,89",REST,ENTRE BROSTERS,LINCE,ACEPTADO,22,27,10/2024,28/10/2024 22:27
28,00/01/1900 19:32,"18,9",REST,ENTRE BROSTERS,LINCE,ACEPTADO,19,32,10/2024,28/10/2024 19:32
29,00/01/1900 0:36,"35,14",REST,CHIFA LATO,LINCE,ACEPTADO,0,36,10/2024,29/10/2024 0:36
29,00/01/1900 0:05,"16,9",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,5,10/2024,29/10/2024 0:05
28,00/01/1900 19:31,"27,48",REST,ENTRE BROSTERS,LINCE,ACEPTADO,19,31,10/2024,28/10/2024 19:31
28,00/01/1900 0:03,"42,4",REST,CHIFA LATO,LINCE,ACEPTADO,0,3,10/2024,28/10/2024 0:03
28,00/01/1900 22:26,"62,79",REST,CHIFA LATO,LINCE,ACEPTADO,22,26,10/2024,28/10/2024 22:26
29,00/01/1900 0:07,"64,23",REST,CHIFA LATO,LINCE,ACEPTADO,0,7,10/2024,29/10/2024 0:07
27,00/01/1900 22:37,"77,19",REST,CHIFA LATO,LINCE,ACEPTADO,22,37,10/2024,27/10/2024 22:37
28,00/01/1900 19:34,"20,93",REST,CHIFA LIFA,LINCE,ACEPTADO,19,34,10/2024,28/10/2024 19:34
28,00/01/1900 23:15,"27,16",REST,CHIFA LIFA,LINCE,ACEPTADO,23,15,10/2024,28/10/2024 23:15
28,00/01/1900 0:20,"30,14",REST,CHIFA LIFA,LINCE,ACEPTADO,0,20,10/2024,28/10/2024 0:20
28,00/01/1900 18:55,"30,38",REST,CHIFA LIFA,LINCE,ACEPTADO,18,55,10/2024,28/10/2024 18:55
28,00/01/1900 19:34,"33,09",REST,ENTRE BROSTERS,LINCE,ACEPTADO,19,34,10/2024,28/10/2024 19:34
27,00/01/1900 23:11,"32,49",REST,ENTRE BROSTERS,LINCE,ACEPTADO,23,11,10/2024,27/10/2024 23:11
29,00/01/1900 0:08,"3,45",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,8,10/2024,29/10/2024 0:08
29,00/01/1900 0:58,"3,69",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,58,10/2024,29/10/2024 0:58
29,00/01/1900 0:08,"3,95",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,8,10/2024,29/10/2024 0:08
27,00/01/1900 22:37,"12,37",REST,ENTRE BROSTERS,LINCE,ACEPTADO,22,37,10/2024,27/10/2024 22:37
28,00/01/1900 0:19,"12,37",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,19,10/2024,28/10/2024 0:19
27,00/01/1900 22:46,"32,24",REST,ENTRE BROSTERS,LINCE,ACEPTADO,22,46,10/2024,27/10/2024 22:46
29,00/01/1900 1:00,"13,74",REST,ENTRE BROSTERS,LINCE,ACEPTADO,1,0,10/2024,29/10/2024 1:00
29,00/01/1900 0:34,"28,84",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,34,10/2024,29/10/2024 0:34
29,00/01/1900 0:07,"27,8",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,7,10/2024,29/10/2024 0:07
28,00/01/1900 19:36,"16,72",REST,ENTRE BROSTERS,LINCE,ACEPTADO,19,36,10/2024,28/10/2024 19:36
29,00/01/1900 0:06,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,0,6,10/2024,29/10/2024 0:06
28,00/01/1900 23:15,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,23,15,10/2024,28/10/2024 23:15
28,00/01/1900 23:15,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,23,15,10/2024,28/10/2024 23:15
29,00/01/1900 1:00,"35,09",REST,LA MATINA,LINCE,ACEPTADO,1,0,10/2024,29/10/2024 1:00
29,00/01/1900 0:34,"15,54",REST,LA MATINA,LINCE,ACEPTADO,0,34,10/2024,29/10/2024 0:34
28,00/01/1900 18:55,"15,07",REST,LA MATINA,LINCE,ACEPTADO,18,55,10/2024,28/10/2024 18:55
28,00/01/1900 23:15,"40,85",REST,JUJU,LINCE,ACEPTADO,23,15,10/2024,28/10/2024 23:15
28,00/01/1900 19:32,"34,44",REST,JUJU,LINCE,ACEPTADO,19,32,10/2024,28/10/2024 19:32
27,00/01/1900 22:37,"26,85",REST,JUJU,LINCE,ACEPTADO,22,37,10/2024,27/10/2024 22:37
28,00/01/1900 19:31,"21,7",REST,JUJU,LINCE,ACEPTADO,19,31,10/2024,28/10/2024 19:31
29,00/01/1900 0:07,"15,9",REST,BRIOCHE,LINCE,ACEPTADO,0,7,10/2024,29/10/2024 0:07
28,00/01/1900 19:31,"15,92",REST,BRIOCHE,LINCE,ACEPTADO,19,31,10/2024,28/10/2024 19:31
29,00/01/1900 0:07,"16,91",REST,BRIOCHE,LINCE,ACEPTADO,0,7,10/2024,29/10/2024 0:07
29,00/01/1900 0:36,"18,72",REST,BRIOCHE,LINCE,ACEPTADO,0,36,10/2024,29/10/2024 0:36
28,00/01/1900 19:30,"18,67",REST,JUJU,LINCE,ACEPTADO,19,30,10/2024,28/10/2024 19:30
29,00/01/1900 0:06,"19,46",REST,BRIOCHE,LINCE,ACEPTADO,0,6,10/2024,29/10/2024 0:06
28,00/01/1900 19:30,"19,47",REST,BRIOCHE,LINCE,ACEPTADO,19,30,10/2024,28/10/2024 19:30
29,00/01/1900 0:08,"18,54",REST,JUJU,LINCE,ACEPTADO,0,8,10/2024,29/10/2024 0:08
29,00/01/1900 0:08,"51,79",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,8,10/2024,29/10/2024 0:08
29,00/01/1900 0:05,"27,04",REST,BRIOCHE,LINCE,ACEPTADO,0,5,10/2024,29/10/2024 0:05
28,00/01/1900 19:30,"27,84",REST,BRIOCHE,LINCE,ACEPTADO,19,30,10/2024,28/10/2024 19:30
29,00/01/1900 0:08,"51,79",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,8,10/2024,29/10/2024 0:08
28,00/01/1900 19:31,"38,8",REST,LA MATINA,LINCE,ACEPTADO,19,31,10/2024,28/10/2024 19:31
28,00/01/1900 22:27,"51,79",REST,ENTRE BROSTERS,LINCE,ACEPTADO,22,27,10/2024,28/10/2024 22:27
28,00/01/1900 19:30,"61,5",REST,LA MATINA,LINCE,ACEPTADO,19,30,10/2024,28/10/2024 19:30
29,00/01/1900 0:59,"15,92",REST,LA MECHE,LINCE,ACEPTADO,0,59,10/2024,29/10/2024 0:59
28,00/01/1900 22:26,"12,97",REST,MAMA ROSITA,LINCE,ACEPTADO,22,26,10/2024,28/10/2024 22:26
28,00/01/1900 22:26,"12,97",REST,MAMA ROSITA,LINCE,ACEPTADO,22,26,10/2024,28/10/2024 22:26
27,00/01/1900 22:37,"12,97",REST,MAMA ROSITA,LINCE,ACEPTADO,22,37,10/2024,27/10/2024 22:37
28,00/01/1900 22:26,"4,75",REST,MAMA ROSITA,LINCE,ACEPTADO,22,26,10/2024,28/10/2024 22:26
29,00/01/1900 0:07,"51,97",REST,LASAGNA FACTORY,LINCE,ACEPTADO,0,7,10/2024,29/10/2024 0:07
27,00/01/1900 23:11,"45,48",REST,LASAGNA FACTORY,LINCE,ACEPTADO,23,11,10/2024,27/10/2024 23:11
29,00/01/1900 0:59,"40,48",REST,LASAGNA FACTORY,LINCE,ACEPTADO,0,59,10/2024,29/10/2024 0:59
28,00/01/1900 19:32,"35,93",REST,LASAGNA FACTORY,LINCE,ACEPTADO,19,32,10/2024,28/10/2024 19:32
28,00/01/1900 0:19,"23,98",REST,LASAGNA FACTORY,LINCE,ACEPTADO,0,19,10/2024,28/10/2024 0:19
28,00/01/1900 22:38,"14,65",REST,PASTI PASTA,MAGDALENA,ACEPTADO,22,38,10/2024,28/10/2024 22:38
29,00/01/1900 0:36,"29,9",REST,LA MILANGA,LINCE,ACEPTADO,0,36,10/2024,29/10/2024 0:36
28,00/01/1900 19:34,"42,96",REST,LA MECHE,LINCE,ACEPTADO,19,34,10/2024,28/10/2024 19:34
29,00/01/1900 0:35,"42,56",REST,LA MECHE,LINCE,ACEPTADO,0,35,10/2024,29/10/2024 0:35
27,00/01/1900 22:37,"34,61",REST,LA MECHE,LINCE,ACEPTADO,22,37,10/2024,27/10/2024 22:37
29,00/01/1900 0:36,"31,04",REST,LA MECHE,LINCE,ACEPTADO,0,36,10/2024,29/10/2024 0:36
28,00/01/1900 22:26,"28,35",REST,LA MECHE,LINCE,ACEPTADO,22,26,10/2024,28/10/2024 22:26
29,00/01/1900 0:06,"23,42",REST,LA MECHE,LINCE,ACEPTADO,0,6,10/2024,29/10/2024 0:06
29,00/01/1900 0:05,"21,82",REST,LA MECHE,LINCE,ACEPTADO,0,5,10/2024,29/10/2024 0:05
29,00/01/1900 0:08,"17,43",REST,LA MECHE,LINCE,ACEPTADO,0,8,10/2024,29/10/2024 0:08
28,00/01/1900 0:04,"13,52",REST,LA MECHE,LINCE,ACEPTADO,0,4,10/2024,28/10/2024 0:04
28,00/01/1900 0:03,"51,79",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,3,10/2024,28/10/2024 0:03
28,00/01/1900 0:20,"51,78",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,20,10/2024,28/10/2024 0:20
29,00/01/1900 0:08,"34,15",REST,BRIOCHE,LINCE,ACEPTADO,0,8,10/2024,29/10/2024 0:08
28,00/01/1900 0:03,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,0,3,10/2024,28/10/2024 0:03
28,00/01/1900 19:30,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,19,30,10/2024,28/10/2024 19:30
28,00/01/1900 19:31,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,19,31,10/2024,28/10/2024 19:31
28,00/01/1900 19:32,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,19,32,10/2024,28/10/2024 19:32
28,00/01/1900 19:32,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,19,32,10/2024,28/10/2024 19:32
28,00/01/1900 19:33,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,19,33,10/2024,28/10/2024 19:33
28,00/01/1900 19:35,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,19,35,10/2024,28/10/2024 19:35
28,00/01/1900 19:35,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,19,35,10/2024,28/10/2024 19:35
28,00/01/1900 19:35,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,19,35,10/2024,28/10/2024 19:35
28,00/01/1900 19:35,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,19,35,10/2024,28/10/2024 19:35
28,00/01/1900 19:36,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,19,36,10/2024,28/10/2024 19:36
28,00/01/1900 19:36,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,19,36,10/2024,28/10/2024 19:36
28,00/01/1900 22:25,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,22,25,10/2024,28/10/2024 22:25
28,00/01/1900 22:26,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,22,26,10/2024,28/10/2024 22:26
28,00/01/1900 22:26,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,22,26,10/2024,28/10/2024 22:26
28,00/01/1900 22:26,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,22,26,10/2024,28/10/2024 22:26
28,00/01/1900 23:15,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,23,15,10/2024,28/10/2024 23:15
28,00/01/1900 23:15,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,23,15,10/2024,28/10/2024 23:15
28,00/01/1900 23:15,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,23,15,10/2024,28/10/2024 23:15
28,00/01/1900 0:02,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,0,2,10/2024,28/10/2024 0:02
28,00/01/1900 0:02,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,0,2,10/2024,28/10/2024 0:02
27,00/01/1900 23:13,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,23,13,10/2024,27/10/2024 23:13
27,00/01/1900 23:11,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,23,11,10/2024,27/10/2024 23:11
28,00/01/1900 19:30,"48,2",REST,BRIOCHE,LINCE,ACEPTADO,19,30,10/2024,28/10/2024 19:30
29,00/01/1900 0:59,"79,3",REST,BRIOCHE,LINCE,ACEPTADO,0,59,10/2024,29/10/2024 0:59
29,00/01/1900 0:05,"10,5",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,0,5,10/2024,29/10/2024 0:05
29,00/01/1900 0:36,"10,5",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,0,36,10/2024,29/10/2024 0:36
29,00/01/1900 1:00,"10,5",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,1,0,10/2024,29/10/2024 1:00
28,00/01/1900 0:03,"12,1",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,0,3,10/2024,28/10/2024 0:03
28,00/01/1900 19:35,"12,6",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,19,35,10/2024,28/10/2024 19:35
29,00/01/1900 0:07,"12,6",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,0,7,10/2024,29/10/2024 0:07
29,00/01/1900 0:08,"12,6",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,0,8,10/2024,29/10/2024 0:08
29,00/01/1900 0:07,"17,55",REST,MAMA ROSITA,LINCE,ACEPTADO,0,7,10/2024,29/10/2024 0:07
28,00/01/1900 19:31,"45,39",REST,ENTRE BROSTERS,LINCE,ACEPTADO,19,31,10/2024,28/10/2024 19:31
29,00/01/1900 0:06,"45,32",REST,ENTRE BROSTERS,LINCE,ACEPTADO,0,6,10/2024,29/10/2024 0:06
28,00/01/1900 0:20,"18,5",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,0,20,10/2024,28/10/2024 0:20
29,00/01/1900 0:34,"22,4",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,0,34,10/2024,29/10/2024 0:34
28,00/01/1900 19:35,"23,8",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,19,35,10/2024,28/10/2024 19:35
27,00/01/1900 23:11,"39,52",REST,ENTRE BROSTERS,LINCE,ACEPTADO,23,11,10/2024,27/10/2024 23:11
29,00/01/1900 0:05,"27,27",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,0,5,10/2024,29/10/2024 0:05
28,00/01/1900 19:30,"50,7",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,19,30,10/2024,28/10/2024 19:30
27,00/01/1900 22:37,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,22,37,10/2024,27/10/2024 22:37
27,00/01/1900 22:46,"12,57",REST,CHIFA LATO,LINCE,ACEPTADO,22,46,10/2024,27/10/2024 22:46
28,00/01/1900 19:33,"16,2",REST,CARRITO SANGUCHERO,LINCE,ACEPTADO,19,33,10/2024,28/10/2024 19:33
28,00/01/1900 15:25,"15,65",REST,PASTI PASTA,MAGDALENA,ACEPTADO,15,25,10/2024,28/10/2024 15:25
28,00/01/1900 19:18,"35,68",REST,PASTI PASTA,AVIACION,ACEPTADO,19,18,10/2024,28/10/2024 19:18
28,00/01/1900 17:50,"17,03",REST,PASTI PASTA,MAGDALENA,ACEPTADO,17,50,10/2024,28/10/2024 17:50
28,00/01/1900 20:20,"36,9",REST,LA MECHE,MIRAFLORES,ACEPTADO,20,20,10/2024,28/10/2024 20:20
28,00/01/1900 20:19,"24,28",REST,LA MECHE,MIRAFLORES,ACEPTADO,20,19,10/2024,28/10/2024 20:19
28,00/01/1900 18:39,"26,39",REST,LA MECHE,ATE,ACEPTADO,18,39,10/2024,28/10/2024 18:39
28,00/01/1900 0:07,"26,89",REST,LA MECHE,ATE,ACEPTADO,0,7,10/2024,28/10/2024 0:07
28,00/01/1900 0:08,"26,89",REST,LA MECHE,ATE,ACEPTADO,0,8,10/2024,28/10/2024 0:08
28,00/01/1900 19:00,"26,89",REST,LA MECHE,ATE,ACEPTADO,19,0,10/2024,28/10/2024 19:00
29,00/01/1900 2:05,"26,89",REST,LA MECHE,ATE,ACEPTADO,2,5,10/2024,29/10/2024 2:05
29,00/01/1900 2:28,"26,89",REST,LA MECHE,ATE,ACEPTADO,2,28,10/2024,29/10/2024 2:28
28,00/01/1900 18:39,"22,75",REST,LA MECHE,ATE,ACEPTADO,18,39,10/2024,28/10/2024 18:39
28,00/01/1900 15:40,"24,28",REST,LA MECHE,MIRAFLORES,ACEPTADO,15,40,10/2024,28/10/2024 15:40
28,00/01/1900 15:36,"14,75",REST,LA MECHE,MIRAFLORES,ACEPTADO,15,36,10/2024,28/10/2024 15:36
28,00/01/1900 20:51,"13,75",REST,LA MECHE,MIRAFLORES,ACEPTADO,20,51,10/2024,28/10/2024 20:51
28,00/01/1900 15:46,"13,75",REST,LA MECHE,MIRAFLORES,ACEPTADO,15,46,10/2024,28/10/2024 15:46
28,00/01/1900 20:43,"51,79",REST,LA MECHE,ATE,ACEPTADO,20,43,10/2024,28/10/2024 20:43
28,00/01/1900 15:50,"11,45",REST,LA MECHE,MIRAFLORES,ACEPTADO,15,50,10/2024,28/10/2024 15:50
27,00/01/1900 22:19,"17,43",REST,LA MILANGA,ATE,ACEPTADO,22,19,10/2024,27/10/2024 22:19
27,00/01/1900 22:02,"67,6",REST,JUJU,MIRAFLORES,ACEPTADO,22,2,10/2024,27/10/2024 22:02
28,00/01/1900 0:05,"26,89",REST,LA MILANGA,ATE,ACEPTADO,0,5,10/2024,28/10/2024 0:05
28,00/01/1900 9:50,"33,89",REST,LA MECHE,ATE,ACEPTADO,9,50,10/2024,28/10/2024 9:50
28,00/01/1900 20:04,"31,79",REST,LA MILANGA,ATE,ACEPTADO,20,4,10/2024,28/10/2024 20:04
28,00/01/1900 21:28,"44,72",REST,LA MECHE,MIRAFLORES,ACEPTADO,21,28,10/2024,28/10/2024 21:28
27,00/01/1900 22:39,"48,91",REST,LA MECHE,MIRAFLORES,ACEPTADO,22,39,10/2024,27/10/2024 22:39
28,00/01/1900 20:16,"13,75",REST,MAMA ROSITA,MIRAFLORES,ACEPTADO,20,16,10/2024,28/10/2024 20:16
28,00/01/1900 21:07,"12,97",REST,MAMA ROSITA,MIRAFLORES,ACEPTADO,21,7,10/2024,28/10/2024 21:07
28,00/01/1900 21:06,"12,97",REST,MAMA ROSITA,MIRAFLORES,ACEPTADO,21,6,10/2024,28/10/2024 21:06
27,00/01/1900 22:53,"12,97",REST,MAMA ROSITA,MIRAFLORES,ACEPTADO,22,53,10/2024,27/10/2024 22:53
27,00/01/1900 22:19,"28,71",REST,JUJU,ATE,ACEPTADO,22,19,10/2024,27/10/2024 22:19
28,00/01/1900 15:32,"11,15",REST,MAMA ROSITA,MIRAFLORES,ACEPTADO,15,32,10/2024,28/10/2024 15:32
28,00/01/1900 18:53,"78,68",REST,JUJU,ATE,ACEPTADO,18,53,10/2024,28/10/2024 18:53
28,00/01/1900 15:48,"10,15",REST,MAMA ROSITA,MIRAFLORES,ACEPTADO,15,48,10/2024,28/10/2024 15:48
29,00/01/1900 1:35,"20,92",REST,LA MECHE,ATE,ACEPTADO,1,35,10/2024,29/10/2024 1:35
27,00/01/1900 22:21,"7,5",REST,LA MECHE,ATE,ACEPTADO,22,21,10/2024,27/10/2024 22:21
28,00/01/1900 15:47,"10,15",REST,MAMA ROSITA,MIRAFLORES,ACEPTADO,15,47,10/2024,28/10/2024 15:47
27,00/01/1900 22:52,"44,42",REST,LASAGNA FACTORY,MIRAFLORES,ACEPTADO,22,52,10/2024,27/10/2024 22:52
